marital_status,daytime_attendance,previous_qualification,previous_qualification_grade,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_update,gender,scholarship_holder,age,international,sem_one_grade,sem_two_grade,target
1,1,1,139,38,37,9,9,123.7,1,0,0,1,0,1,22,0,12,11.4,Graduate
4,0,1,133.1,39,19,4,10,143,1,0,0,1,0,1,47,0,14.16666667,14.16666667,Graduate
2,0,1,127,37,37,8,4,100.1,0,0,0,1,0,0,31,0,14,13.8,Graduate
1,1,1,126,19,37,7,5,119.4,0,0,0,1,0,1,21,0,13.8,12.83333333,Graduate
1,0,1,128,38,38,0,0,122.1,0,0,0,1,0,0,21,0,12.8,11.85714286,Graduate
2,1,12,100,1,1,4,4,100,0,0,0,1,0,0,24,0,12.16666667,13.83333333,Graduate
1,1,1,123,4,37,2,9,113.9,0,0,0,1,0,0,18,0,12.5,12.33333333,Enrolled
1,0,15,170,34,1,90,2,101,0,0,0,1,0,0,32,0,12,11.5,Graduate
1,0,1,117,3,1,3,4,111.8,1,0,0,1,0,1,19,0,10.83333333,11.5,Graduate
1,1,1,140,3,3,1,1,140,1,0,0,1,0,0,24,0,13.385,13.385,Graduate
1,1,1,123,19,19,4,10,124.4,1,0,0,1,0,0,19,0,15.66666667,14.5,Graduate
1,1,39,150,19,37,6,6,150,0,0,1,1,0,1,19,0,14.33333333,13.83333333,Graduate
1,1,39,140,37,37,9,4,140,0,0,0,1,0,0,24,0,11.42857143,13,Enrolled
1,1,1,123,19,19,191,144,116,1,0,0,1,0,1,18,0,11.66666667,11.66666667,Graduate
1,1,1,130,38,37,3,6,135.6,1,0,0,1,0,1,19,0,12,11.33333333,Dropout
2,1,1,137,3,38,2,4,121,0,0,0,1,0,1,19,0,14.72571429,14.72571429,Graduate
1,1,1,126,19,38,9,8,118.7,1,0,0,1,0,1,18,0,14.16666667,13.66666667,Graduate
1,1,1,125,1,1,3,3,125.7,1,0,0,1,0,0,18,0,11.57142857,12.33333333,Graduate
1,1,1,112,1,1,4,10,107.1,1,0,0,1,0,0,20,0,12.5,13.1375,Graduate
1,1,1,141,19,38,5,7,125.5,0,0,0,1,0,0,18,0,12.86,12.86,Graduate
1,1,1,135,38,38,9,7,127,1,0,0,1,0,0,18,0,12.25,13.71428571,Graduate
1,1,1,117,38,37,9,9,113.5,1,0,0,1,0,1,21,0,12,12.2,Graduate
1,1,1,160,19,19,4,9,154.4,0,0,0,1,0,1,18,0,15.11666667,16.16888889,Graduate
1,1,1,136,19,19,5,5,122,0,0,1,0,0,0,18,0,12.5,10.25,Dropout
1,1,1,143,1,11,4,3,128,1,0,0,1,0,0,19,0,0,0,Dropout
1,1,1,119,1,19,4,10,115.5,1,0,0,1,0,0,19,0,11,11,Enrolled
1,1,1,120,1,19,5,5,117.2,1,0,0,1,0,0,18,0,11.875,14.6,Graduate
1,1,3,150,3,1,90,90,150,1,0,0,1,0,0,34,0,11,0,Dropout
1,1,1,142,11,11,90,90,155.3,0,0,0,1,0,0,19,0,15.2,13.2,Graduate
1,1,39,120,37,37,7,8,120,1,0,1,0,0,0,19,0,11.6,11,Dropout
1,1,1,160,3,19,2,1,116.1,0,0,1,1,0,0,26,0,14.83333333,15.14285714,Graduate
1,1,1,133.1,34,34,0,0,118.9,1,0,0,1,0,0,21,0,11.33333333,11.33333333,Dropout
1,1,1,142,19,19,4,8,127.3,0,0,0,1,0,1,18,0,11.2,11.8,Graduate
1,1,1,121,38,38,5,7,113.7,1,0,0,1,0,1,20,0,13.4,13.66666667,Graduate
1,1,1,135,1,1,4,4,118.5,0,0,0,1,0,0,25,0,10.5,0,Dropout
1,1,1,153,1,38,4,3,146.7,0,0,0,1,0,0,18,0,16.2,16.4,Graduate
1,1,1,140,19,19,3,6,124.3,1,0,0,1,0,1,18,0,14.54285714,14.88181818,Graduate
1,1,1,152,41,19,3,5,137.8,0,0,0,1,0,0,19,0,13.69428571,14.35555556,Graduate
1,1,1,120,19,38,5,9,130.2,0,0,0,1,0,1,18,0,11.28571429,11.85714286,Graduate
1,1,1,160,38,38,7,7,147.8,0,0,0,1,0,0,20,0,11.75714286,13.08333333,Enrolled
1,1,40,150,19,19,9,5,150,0,0,1,0,0,0,26,0,0,0,Dropout
1,1,1,100,37,37,7,9,100,1,0,0,1,0,1,19,0,13.05857143,13.05857143,Graduate
1,1,1,150,1,1,5,1,155.6,0,0,0,1,0,0,19,0,14.3,14.05555556,Graduate
1,1,1,124,37,37,9,9,117.4,0,0,0,1,0,0,19,0,11.8,12,Graduate
1,1,1,141,1,19,7,5,128.8,1,0,0,1,0,0,19,0,10.33333333,13,Enrolled
1,1,1,121,19,19,5,8,117.5,1,0,0,1,0,0,18,0,10.57142857,11.66666667,Graduate
1,1,6,134,1,37,9,9,120.4,1,0,0,1,0,0,19,0,13.33333333,13.33333333,Graduate
1,1,1,134,1,1,9,6,130.9,0,0,1,1,0,0,18,0,11.85714286,11,Graduate
1,1,1,132,2,19,4,4,125,1,0,0,1,0,0,18,0,12.6,11.4,Enrolled
1,1,1,135,19,38,9,5,136.8,1,0,0,1,0,0,18,0,14,11.6,Enrolled
1,1,1,123,1,38,9,6,121.6,1,0,0,1,0,0,18,0,12,12.66666667,Enrolled
1,1,39,151,19,37,4,7,151,0,0,1,1,0,0,26,0,0,0,Dropout
1,1,1,107,38,38,7,7,103.5,1,0,0,1,0,0,20,0,12,13,Graduate
1,0,1,126,37,38,9,10,119.4,0,0,0,1,0,0,19,0,12.66666667,11.66666667,Graduate
1,1,1,133,34,37,4,9,134.4,1,0,0,1,0,1,18,0,12.16666667,13.66666667,Graduate
1,1,39,140,38,37,7,7,143,0,0,0,1,0,0,19,0,13.33333333,14.66666667,Graduate
1,1,40,110,41,3,2,1,110,0,0,1,1,0,0,40,0,15,14.57142857,Graduate
1,1,1,141,38,38,7,7,132.5,1,0,0,1,0,1,18,0,13.39125,13.39125,Graduate
1,1,1,122,3,1,9,10,114.7,0,0,0,1,0,0,19,0,12.16666667,12.42857143,Graduate
1,1,1,156,2,9,3,5,166.9,0,0,0,1,0,0,18,0,11.25,12.5,Graduate
1,1,1,129,1,2,3,1,125.9,1,0,0,1,0,0,19,0,12,12,Enrolled
1,1,1,188,3,3,2,2,178.3,1,0,0,1,0,0,18,0,0,0,Dropout
2,0,1,120,37,37,9,9,117,1,0,0,1,0,0,33,0,12.83333333,12.85714286,Graduate
1,1,3,130,3,3,1,2,150,0,0,0,1,0,0,35,0,14,13.1,Graduate
1,1,1,130,37,38,9,1,130,1,0,0,1,0,0,26,0,13,12,Enrolled
1,1,1,140,19,19,7,5,135.1,1,0,0,1,0,0,18,0,13.5,12.5,Graduate
1,1,1,110,37,37,9,9,110,0,0,0,1,0,0,36,0,10.69230769,12.30769231,Enrolled
4,0,1,133.1,37,37,6,6,136.2,0,0,0,1,0,0,39,0,11,11.66666667,Graduate
2,1,1,120,37,37,9,9,116,0,0,0,1,0,0,44,0,13,13.83333333,Graduate
1,0,1,96,3,1,3,9,100,0,0,0,1,0,0,20,0,12,11.25,Enrolled
1,1,1,117,19,19,9,9,116.3,1,0,0,1,0,0,24,0,12.6,11.5,Dropout
1,1,1,123,19,19,9,8,134,0,0,0,1,0,1,20,0,13.66666667,13.33333333,Graduate
1,1,1,127,1,1,9,5,124.2,1,0,0,0,0,0,19,0,0,0,Dropout
2,1,1,151,37,38,9,7,134.5,0,0,1,1,0,1,18,0,14.2,14.2,Graduate
1,1,1,127,19,19,4,6,120.7,0,0,1,0,0,0,22,0,11,0,Dropout
1,1,1,133,19,1,4,5,127.1,1,0,0,1,0,0,18,0,15,16.42857143,Graduate
1,1,19,133.1,38,37,9,9,133,0,0,0,1,0,0,24,0,12.58571429,13.44285714,Graduate
1,0,1,133.1,37,37,90,8,128.2,0,0,0,1,0,0,33,0,0,0,Dropout
1,1,1,133.1,37,37,3,8,130,0,0,1,1,0,1,30,0,0,0,Enrolled
1,1,43,160,3,39,2,3,172,0,0,0,1,0,0,26,0,0,0,Dropout
1,1,1,140,19,38,4,1,128.5,1,0,0,1,0,0,18,0,11.66666667,11.83333333,Graduate
1,1,1,146,37,38,9,7,128.5,0,0,1,1,0,0,19,0,12.66666667,10,Dropout
1,1,1,112,19,38,9,10,112,1,0,0,1,0,0,20,0,10.33333333,11,Enrolled
1,1,42,140,19,37,9,8,142.5,1,0,0,1,0,1,22,0,13.5,13.71428571,Graduate
1,1,1,136,1,1,9,1,133,1,0,0,1,0,0,19,0,13.98,13.98,Enrolled
1,1,1,133.1,37,38,7,5,106,1,0,0,1,0,1,21,0,16.15384615,15.75,Graduate
1,1,1,136,19,38,4,8,125.5,1,0,0,1,0,1,21,0,14.03333333,14.03333333,Graduate
1,1,1,134,19,37,2,7,131.2,0,0,0,1,0,0,19,0,11,11.2,Enrolled
1,1,1,122,38,37,191,195,112.9,1,0,0,1,0,1,19,0,13.85714286,13.66666667,Graduate
1,1,1,138,19,19,9,5,124.8,1,0,0,1,0,0,18,0,13.41428571,13.41428571,Dropout
2,0,1,160,37,39,9,4,140.9,0,0,0,1,0,0,50,0,13.54545455,13.57142857,Graduate
4,0,1,130,38,19,9,7,148,0,0,0,1,0,1,31,0,11.25,10.83333333,Enrolled
1,1,1,161,1,19,4,7,148.4,0,0,0,1,0,1,19,0,13.83333333,14.42857143,Graduate
4,0,1,140,1,37,141,192,129.7,0,0,0,1,0,0,35,0,12,12.85714286,Graduate
2,1,19,133.1,38,38,4,7,128.2,0,0,0,1,0,0,31,0,0,0,Dropout
2,0,19,133.1,37,37,9,9,104,0,0,1,1,0,0,42,0,11.9,12.8,Enrolled
1,1,1,130,37,37,9,9,119.9,1,0,0,0,0,0,34,0,0,0,Dropout
1,1,1,152,1,1,4,4,141,1,0,0,1,0,1,18,0,15.13571429,15.2875,Graduate
1,1,1,125,3,3,3,3,116.6,1,0,0,0,0,1,18,0,12.28571429,13.33333333,Enrolled
1,1,39,140,37,38,5,6,140,1,0,0,1,0,0,21,0,12.66666667,13.5,Enrolled
4,1,19,133.1,38,19,5,7,140,0,0,0,1,0,1,26,0,12.74,10.97857143,Dropout
1,1,1,170,19,37,8,8,100,0,0,0,1,0,0,20,0,13.25,13.75,Enrolled
1,1,1,135,38,38,5,7,121,0,0,0,1,0,0,19,0,10.33333333,10.33333333,Enrolled
1,1,1,125,19,19,5,5,117,0,0,0,1,0,1,19,0,13.42857143,13.16666667,Graduate
1,1,42,140,3,4,2,1,140.2,0,0,0,1,0,0,20,0,12.55555556,11.11111111,Graduate
1,1,1,124,34,34,0,0,129.3,0,0,0,1,0,0,19,0,11.5,11.16666667,Graduate
1,1,1,140,37,37,9,9,145.3,0,0,0,1,0,0,18,0,13.66666667,12.33333333,Graduate
1,0,3,130,37,37,9,9,146.2,0,0,0,1,0,0,28,0,11.27272727,12,Graduate
1,1,1,134,1,19,4,5,122.5,1,0,0,1,0,0,22,0,13.16666667,12.4,Enrolled
1,0,39,160,37,37,7,7,156.1,0,0,0,1,0,1,21,0,14.66666667,14.16666667,Graduate
1,1,39,140,4,38,4,5,140,1,0,0,1,0,0,21,0,12.75,11,Enrolled
1,1,1,150,1,19,5,3,140,0,1,0,1,0,0,26,0,11.2,12.14,Enrolled
1,1,1,141,30,37,7,7,128.4,1,0,1,0,0,0,18,0,13,11.4,Dropout
1,1,1,120,1,1,9,10,115,0,0,0,0,0,0,20,0,10.5,12.33333333,Dropout
1,1,1,166,1,19,4,3,158.7,0,0,0,1,0,0,18,0,14.85714286,14,Graduate
1,1,1,147,1,1,4,9,124.5,1,0,0,1,0,1,19,0,12.86,12.86,Graduate
1,1,1,121,3,19,3,10,111.9,1,0,0,1,0,0,20,0,11.72727273,12,Graduate
1,1,39,150,38,37,4,6,150,1,0,0,1,0,1,22,0,13.14285714,12,Graduate
1,1,1,124,37,19,5,8,114.2,1,0,1,1,0,0,18,0,11.8,13.71428571,Dropout
1,1,1,96,38,37,6,4,96,1,0,0,1,0,0,19,0,10.66666667,0,Dropout
1,1,1,125,1,3,3,3,128.9,0,0,0,1,0,1,18,0,11.6,11.2,Enrolled
1,1,1,136,37,37,7,7,121.7,1,0,0,1,0,0,20,0,10.33333333,10.33333333,Enrolled
1,1,1,120,38,37,9,9,114.8,1,1,0,1,0,0,19,0,12.25,11,Enrolled
1,1,1,128,19,38,9,9,127,0,0,0,1,0,0,19,0,12,12.75,Enrolled
1,1,1,142,37,37,5,5,131.3,1,0,0,1,0,0,19,0,14.73142857,14.73142857,Graduate
1,1,1,135,1,19,3,9,137.1,1,0,0,1,0,0,18,0,0,0,Graduate
1,1,40,120,1,19,3,9,120,1,0,0,1,0,0,21,0,13.61538462,14.25,Graduate
1,0,40,140,1,19,9,9,139,0,0,0,1,0,0,27,0,15.8,14.8,Graduate
1,1,1,135,1,19,4,4,129.1,0,0,0,1,0,0,19,0,14.66666667,14.57142857,Graduate
4,1,1,133.1,34,34,0,0,128.2,0,0,0,1,0,0,25,0,0,0,Dropout
1,1,1,137,19,19,7,7,120.8,1,0,0,1,0,1,18,0,14.65428571,14.65428571,Graduate
1,1,3,122,19,1,4,8,135.8,0,0,0,1,0,0,24,0,12.40142857,12.40142857,Graduate
1,1,1,128,1,1,4,10,118.9,1,0,0,1,0,0,20,0,11.5875,14.07142857,Graduate
1,0,40,140,37,37,6,6,140,0,0,0,1,0,0,26,0,14,15.6,Graduate
1,1,1,132,1,38,9,7,127.1,1,0,0,1,0,1,20,0,12.33333333,11.83333333,Graduate
1,1,1,131,37,37,90,90,137,0,0,0,1,0,0,18,0,14,15.4,Graduate
1,1,1,126,1,1,9,9,127.4,1,0,0,1,0,0,19,0,15.23076923,12.375,Graduate
1,1,1,133.1,19,19,9,9,97,1,0,0,1,0,0,23,0,11.6,11,Dropout
1,1,1,136,37,37,9,9,126.3,1,0,0,1,0,1,18,0,11.6,11.6,Graduate
1,1,1,140,1,19,4,5,127.5,0,0,0,1,0,0,18,0,0,0,Dropout
1,1,1,135,2,1,2,8,126.6,0,0,0,1,0,1,19,0,12.90142857,13.09444444,Graduate
1,0,1,160,1,2,4,3,120,0,0,0,1,0,0,30,0,14.14285714,14.8,Graduate
1,1,39,140,1,2,4,6,140,1,0,0,1,0,0,29,0,0,0,Dropout
1,1,1,140,3,1,3,3,131.5,1,0,0,1,0,0,19,0,13.25375,13.25375,Graduate
1,1,1,115,19,2,5,3,112.2,1,0,0,1,0,0,20,0,13.78571429,14.1,Graduate
1,1,1,144,37,37,9,3,150.5,0,0,0,1,0,0,20,0,13.91666667,13.91666667,Graduate
1,1,1,128,38,38,3,7,121,1,0,0,1,0,0,19,0,13.5,13.57142857,Graduate
1,1,1,116,38,2,9,2,112.2,1,0,0,1,0,0,20,0,11.33333333,10.66666667,Enrolled
3,1,1,135,19,1,4,4,129.4,1,0,0,1,0,0,21,0,0,0,Dropout
1,1,1,121,19,38,4,10,114.4,0,0,0,1,0,0,19,0,11.5,14.6,Graduate
1,1,1,134,37,38,9,9,120.3,1,0,0,1,0,1,18,0,12.08285714,12.08285714,Graduate
1,0,1,120,37,37,7,8,120,0,0,0,1,0,1,27,0,11.83333333,12.8,Graduate
1,1,1,125,38,38,6,8,114.5,1,0,0,1,0,1,19,0,13.4,12.4,Graduate
1,1,1,141,1,1,90,3,127.8,0,0,0,1,0,1,19,0,0,0,Dropout
1,1,1,140,1,19,4,8,124.6,1,0,0,1,0,0,19,0,14.2,14.57142857,Graduate
1,1,1,144,19,19,5,5,130.3,1,0,0,1,0,1,18,0,13.81428571,13.81428571,Graduate
1,1,1,122,19,19,5,5,118.2,0,0,0,1,0,1,20,0,11.25,10.5,Enrolled
1,1,1,130,19,37,4,5,118.8,0,0,0,1,0,1,18,0,14.5,13.66666667,Graduate
1,1,1,133.1,9,1,2,4,133,1,0,0,1,0,0,19,0,0,0,Dropout
2,1,19,133.1,37,37,9,9,129,1,0,0,1,0,0,36,0,11.3,11.3,Graduate
1,1,1,147,3,4,3,2,100,0,0,0,1,0,0,18,0,0,16,Enrolled
1,1,1,127,19,38,4,5,120.7,1,0,1,1,0,0,18,0,12,12,Enrolled
1,1,1,136,19,38,9,3,132.5,1,0,0,1,0,0,19,0,12.3,12.3,Graduate
1,1,1,127,19,19,7,8,120.3,1,0,0,1,0,1,18,0,12.69428571,12.69428571,Graduate
1,1,1,123,19,19,1,1,114.6,0,0,0,1,0,0,18,0,11,11,Graduate
1,1,1,128,37,19,9,3,116.5,1,0,0,1,0,1,19,0,13,14.16666667,Graduate
1,1,1,128,3,1,2,1,127.8,0,0,0,1,0,1,19,0,14.4125,16.05,Graduate
1,1,1,140,1,19,7,7,129.9,1,0,0,1,0,0,18,0,12.92875,14.0625,Dropout
1,1,1,121,1,19,9,7,118.9,1,0,0,1,0,0,20,0,13.33333333,12.8,Graduate
1,1,1,122,19,38,3,10,114.3,1,0,0,1,0,1,20,0,12.8,12.8,Enrolled
1,1,1,126,38,37,5,5,114.8,1,0,0,1,0,0,20,0,14.40285714,14.40285714,Graduate
1,1,1,135,37,37,9,8,123,1,0,0,1,0,1,18,0,13.38142857,13.38142857,Graduate
1,1,1,131,19,19,7,5,122.1,1,0,0,1,0,0,18,0,14.13125,13.98375,Graduate
1,1,1,140,19,37,4,7,123.7,0,0,0,1,0,0,19,0,11.71428571,12.6,Graduate
1,1,1,131,19,38,9,7,132.4,1,0,0,1,0,0,19,0,11.8,11.25,Enrolled
2,0,1,130,34,34,99,99,114.8,0,0,0,1,0,0,44,0,11.16666667,11,Graduate
1,1,3,130,38,37,5,6,130,0,0,0,1,0,0,32,0,0,0,Dropout
1,1,1,140,37,19,9,8,122.3,0,0,0,1,0,0,22,0,13.6,12,Dropout
2,1,1,130,1,19,4,9,152.4,1,0,0,1,0,0,36,0,13.84615385,14.09090909,Graduate
1,1,1,125,37,37,5,7,120.1,0,0,0,1,0,1,18,0,12.5,13.33333333,Graduate
1,1,1,160,3,3,3,2,155.1,1,0,0,1,0,0,20,0,16.4,14.6,Graduate
1,1,1,130,19,19,5,7,124.5,0,0,0,1,0,1,20,0,13.81818182,13.45454545,Graduate
1,1,1,144,3,1,2,3,126.9,0,0,0,1,0,0,19,0,10.6,10.5,Graduate
1,1,19,133.1,3,1,3,5,153.2,1,0,1,1,0,0,24,0,10.2,12.2,Graduate
1,1,1,148,1,1,4,9,129.8,0,0,0,1,0,0,20,0,10.6,10.4,Enrolled
1,0,1,133.1,3,3,2,3,135,0,0,0,1,0,0,27,0,11.44444444,10.8,Dropout
1,1,1,133,1,38,5,10,131.3,1,0,0,1,0,0,20,0,14.33333333,12.625,Enrolled
1,1,1,129,34,34,0,0,125.2,0,0,0,1,0,1,23,0,13,13.26666667,Graduate
1,1,1,144,19,38,4,8,141.3,1,0,0,1,0,1,18,0,13.31,13.31,Graduate
1,1,1,120,37,37,4,9,117.1,1,0,0,1,0,1,18,0,10.57142857,12.2,Graduate
1,1,1,144,1,37,9,9,126.5,1,0,0,1,0,1,20,0,13.48714286,13.48714286,Graduate
1,1,1,132,19,38,9,7,120.1,0,0,0,1,0,1,20,0,12.33333333,11.83333333,Graduate
1,1,1,142,38,19,7,10,128.4,0,0,0,1,0,0,23,0,11.875,12.83333333,Dropout
1,1,1,136,19,19,9,9,140,1,0,0,1,0,0,20,0,13.96666667,13.96666667,Graduate
1,1,9,133.1,34,34,0,0,110,1,0,0,0,0,0,28,0,0,0,Dropout
1,1,1,122,1,19,3,5,116.8,1,0,0,1,0,0,21,0,11.5,12.8,Graduate
1,1,1,133.1,19,19,9,9,104.5,1,0,0,1,0,0,21,0,12.5,0,Dropout
1,1,3,140,34,34,0,0,140,0,0,0,1,0,0,28,0,0,0,Dropout
1,1,1,117,3,1,3,3,113.2,0,1,0,1,0,0,18,0,11.98,13.225,Graduate
1,1,1,128,38,19,191,175,118.6,1,0,0,1,0,1,21,0,13.2,11.8,Enrolled
1,1,1,136,1,1,4,4,123.8,0,0,0,1,0,0,19,0,11.61428571,14.0375,Graduate
1,1,1,141,1,19,1,1,126.7,1,0,0,1,0,1,18,0,14.31428571,14.31428571,Graduate
1,1,1,130,3,1,2,5,133.8,0,0,0,1,0,0,19,0,0,0,Dropout
1,1,39,140,38,38,9,7,140,0,0,0,1,0,0,20,0,12.66666667,13,Enrolled
1,1,1,102,1,19,9,5,100.6,1,0,0,1,0,1,20,0,12.76666667,12.12857143,Graduate
1,1,1,126,1,37,7,9,132.7,0,0,0,1,0,1,18,0,12.66666667,12.2,Graduate
1,1,1,125,38,19,4,3,106.6,1,0,0,1,0,0,20,0,11.5,10.57142857,Dropout
1,1,1,120,1,19,5,4,140.4,0,0,0,1,0,0,31,0,11.4,11.75,Dropout
1,1,1,132,37,37,9,7,128.3,1,0,0,1,0,1,19,0,14.70625,14.4775,Graduate
1,1,1,128,38,38,5,5,118.6,1,0,0,1,0,1,19,0,11.81428571,13.54285714,Graduate
1,1,1,115,19,1,3,8,123.4,0,0,0,1,0,0,23,0,13,11.875,Graduate
1,1,1,125,37,37,5,5,124,0,0,0,1,0,0,19,0,14.85714286,13.33333333,Graduate
1,1,1,137,1,3,3,2,121.3,1,0,0,1,0,0,20,0,12.6,12.6,Graduate
1,1,1,101,37,37,9,4,101,1,0,1,1,0,0,22,0,13.33333333,11.4,Enrolled
1,1,1,126,3,1,2,5,116.9,1,1,0,1,0,0,18,0,10.66666667,12.83333333,Enrolled
1,1,3,130,19,37,90,5,130,0,0,1,0,0,0,27,0,11.5,11,Dropout
1,1,19,100,37,38,9,9,120,0,0,0,1,0,0,29,0,10,0,Dropout
1,1,1,122,1,19,4,3,130.4,1,0,0,1,0,0,18,0,11.8,12.2,Graduate
1,1,1,126,19,38,9,7,118.7,0,0,0,1,0,0,18,0,11.8,12.66666667,Graduate
1,1,1,128,38,38,7,7,131.5,0,0,0,1,0,0,18,0,12.77125,12.77125,Graduate
1,1,1,134,37,38,9,9,120.4,1,0,0,1,0,0,20,0,11.33333333,12.6,Enrolled
1,1,1,128,38,38,9,9,129.1,1,0,0,1,0,0,18,0,12.66666667,14.6,Graduate
1,1,1,125,1,1,4,4,132,0,0,0,0,0,0,18,0,12.2,10.83333333,Enrolled
1,1,3,130,3,3,1,1,130,0,0,0,0,0,0,28,0,12,0,Dropout
1,1,1,135,37,1,7,7,132.8,1,0,0,1,0,1,18,0,11.72142857,11.72142857,Graduate
1,1,19,133.1,37,38,151,161,143.7,0,0,0,1,0,0,27,0,14,12.525,Enrolled
1,1,1,140,3,1,2,4,152.8,0,0,0,1,0,0,26,0,14.75,13.8,Enrolled
1,1,1,138,19,1,9,3,133.5,1,0,0,1,0,0,18,0,12.66666667,13.66666667,Graduate
1,1,1,150,5,5,2,2,146.2,0,0,0,1,0,0,18,0,13,14,Dropout
1,1,1,125,1,19,4,6,115.2,0,1,0,1,0,0,21,0,0,0,Dropout
1,1,1,121,4,1,2,3,120.7,1,0,0,1,0,0,18,0,10.75,0,Enrolled
2,0,1,120,34,34,99,99,101.8,0,0,0,0,0,0,32,0,0,0,Dropout
1,1,1,140,34,34,0,0,100,0,0,0,1,0,0,28,0,12.5,11.75,Graduate
1,0,1,100,37,19,9,2,121.9,0,0,0,0,0,0,40,0,0,0,Dropout
2,0,1,140,37,37,9,10,120.4,0,0,1,0,0,0,39,0,0,0,Dropout
2,1,1,140,37,37,9,10,120.4,0,0,1,0,0,0,39,0,0,0,Dropout
2,1,1,120,37,19,9,4,148.8,0,0,0,1,0,0,50,0,12.5,12.4,Graduate
1,1,1,138,1,1,9,4,123,1,0,0,1,0,0,23,0,12.8,11.66666667,Dropout
4,0,19,133.1,34,34,0,0,100,0,0,0,1,0,0,48,0,10,11,Dropout
1,1,1,118,37,37,9,9,112.1,1,0,0,1,0,0,23,0,11.25,10.2,Dropout
1,1,1,135,37,1,5,5,126.8,1,0,0,1,0,1,18,0,12.61,12.61,Graduate
1,1,1,130,3,19,2,9,115.9,0,0,0,1,0,0,18,0,12,12.6,Graduate
1,1,1,150,3,37,2,8,132.5,1,0,0,0,0,0,20,1,13,13.5,Graduate
1,1,1,149,1,1,9,9,132.2,1,0,0,1,0,1,18,1,12,13,Graduate
1,1,1,180,5,3,1,1,183.5,1,0,0,1,0,0,18,1,12,0,Dropout
1,1,1,133.1,1,1,9,3,136,0,0,0,1,1,0,31,0,12,11,Dropout
1,1,19,133.1,19,19,5,3,100.9,1,0,0,1,1,0,24,0,12,10.5,Enrolled
1,1,1,145,3,1,2,10,114.5,1,0,0,1,1,0,24,0,0,0,Graduate
1,1,1,110,37,37,9,9,110.3,0,0,1,0,1,0,26,0,0,0,Dropout
1,1,1,154,3,3,2,2,137.2,1,0,1,1,1,0,18,0,13.625,11.75,Dropout
1,1,1,126,37,37,4,7,116.9,0,0,0,1,1,1,19,0,11.66666667,11.66666667,Enrolled
1,1,1,133,19,37,9,8,121.8,1,0,0,1,1,0,22,0,0,0,Dropout
1,1,1,145,4,2,2,3,127.3,1,0,0,1,1,0,18,0,11.69,11.69,Graduate
1,1,39,120,1,19,4,7,120,0,0,1,0,1,0,20,0,0,0,Dropout
1,1,39,150,4,4,2,2,150,0,0,0,1,1,0,25,0,0,0,Graduate
1,0,1,150,3,3,4,4,100,1,0,0,1,1,0,24,0,11.5,11.28571429,Graduate
1,1,1,150,3,3,4,4,150,1,0,0,1,1,0,27,0,14,0,Dropout
1,1,1,127,3,19,4,4,116.9,0,0,0,1,1,0,21,0,11,12.4,Graduate
1,1,39,140,19,38,3,9,140,1,0,0,1,1,0,21,0,12.85714286,13.16666667,Graduate
1,1,1,128,19,1,9,9,122.1,1,0,0,1,1,0,19,0,12.5,11.33333333,Dropout
1,1,1,127,19,19,5,5,160,0,0,0,1,1,0,28,0,14.52857143,15.01818182,Graduate
1,1,1,117,19,19,5,7,118.4,0,0,0,1,1,0,20,0,10,12,Enrolled
1,1,39,150,1,19,4,10,150,0,0,0,1,1,1,21,0,13,12.625,Graduate
1,1,1,154,1,1,5,3,144.9,0,0,0,1,1,1,18,0,15.95714286,15.18888889,Graduate
1,1,1,127,19,1,9,10,121.1,1,0,0,1,1,1,18,0,13.2,12.6,Enrolled
1,1,1,133,19,1,5,10,121.8,0,0,0,1,1,0,20,0,10.2,11,Enrolled
1,1,40,120,1,1,5,10,146.8,0,0,0,1,1,0,25,0,14.2,13.5,Enrolled
1,1,1,133.1,38,19,5,6,138,0,0,1,1,1,0,22,0,12.625,14.5,Enrolled
1,1,1,149,37,37,9,9,138,0,0,0,1,1,0,18,0,13.49666667,13.49666667,Enrolled
1,1,1,125,19,38,9,7,116.3,1,0,0,1,1,0,19,0,13.25,11,Graduate
1,1,1,126,12,19,4,5,122.5,1,0,0,1,1,0,19,0,12,12,Dropout
1,1,19,133.1,19,1,7,9,115,1,0,1,0,1,0,25,0,13,13.75,Dropout
1,1,1,115,12,12,1,10,115,0,0,1,1,1,0,21,0,11.77777778,13.66666667,Dropout
1,1,1,117,1,2,3,2,119.8,1,0,0,1,1,0,19,0,11,0,Dropout
1,1,1,133.1,1,1,4,4,95,0,0,0,1,1,0,20,0,0,0,Dropout
1,1,39,150,3,2,2,2,150,0,0,0,1,1,0,25,0,12.42857143,10.85714286,Dropout
1,1,1,130,19,1,7,4,117.8,1,0,0,1,1,0,20,0,11,12,Enrolled
1,1,1,161,37,37,9,9,144.2,1,0,0,1,1,0,18,0,0,0,Graduate
1,1,39,130,39,39,194,193,130,1,0,1,1,1,0,23,0,11.5,10.66666667,Enrolled
1,1,1,111,1,3,9,10,128.2,1,0,0,1,1,0,23,0,12.5075,12.5075,Graduate
1,1,42,140,3,38,141,151,135.3,0,0,0,1,1,0,21,0,12.09090909,12,Graduate
1,1,1,132,1,1,3,3,143.9,1,0,0,1,1,0,20,0,11,12.66666667,Enrolled
